,DAY_OF_WEEK,DISTANCE_GROUP,AIRLINE_ID,ORIGIN_CITY_MARKET_ID,DEST_CITY_MARKET_ID,DAY_OF_MONTH,MONTH,ORIG_STATE,DEST_STATE,DEP_TIME,OUT_TAXI,IN_TAXI,ELAPSED_TIME,NEW_DIST_GROUP
1274,1,3,20304,30977,35096,3.0,4.0,12,32.0,1500.0,30.0,5.0,105.0,650.0
1275,7,4,19805,32467,30852,23.0,4.0,7,44.0,1500.0,30.0,5.0,165.0,950.0
1276,6,4,19805,30194,31057,1.0,4.0,42,25.0,1500.0,10.0,5.0,135.0,950.0
1277,2,6,19805,30721,32467,18.0,4.0,17,7.0,300.0,30.0,5.0,225.0,1250.0
1278,5,5,19393,32467,30977,14.0,4.0,7,12.0,1500.0,10.0,5.0,165.0,1150.0
1279,1,2,20366,33377,30397,3.0,4.0,16,8.0,1500.0,10.0,5.0,75.0,450.0
1280,3,4,19977,32467,31453,5.0,4.0,7,42.0,900.0,10.0,15.0,165.0,950.0
1281,7,3,19977,30977,31057,2.0,4.0,12,25.0,2100.0,10.0,15.0,105.0,550.0
1282,4,1,19805,31454,32467,20.0,4.0,7,7.0,900.0,10.0,5.0,45.0,150.0
1283,5,6,19930,30299,30559,28.0,4.0,0,47.0,900.0,10.0,5.0,195.0,1450.0
1284,1,1,19790,34685,30397,17.0,4.0,8,8.0,900.0,10.0,5.0,45.0,250.0
1285,1,4,19805,30852,31454,24.0,4.0,44,7.0,1500.0,30.0,5.0,135.0,750.0
1286,6,5,19393,31714,30977,22.0,4.0,7,12.0,2100.0,10.0,5.0,165.0,1150.0
1287,5,3,19790,34614,34057,14.0,4.0,43,35.0,900.0,10.0,5.0,105.0,650.0
1288,3,11,19805,32575,32134,12.0,4.0,4,9.0,900.0,10.0,5.0,375.0,2550.0
1289,7,2,20366,30781,30397,9.0,4.0,16,8.0,300.0,10.0,5.0,75.0,450.0
1290,2,4,19790,30397,30257,25.0,4.0,8,32.0,1500.0,10.0,5.0,135.0,850.0
1291,3,10,19393,33570,30852,19.0,4.0,4,18.0,900.0,10.0,5.0,285.0,2250.0
1292,7,7,19805,32211,30977,9.0,4.0,31,12.0,900.0,10.0,35.0,225.0,1550.0
1293,3,1,19393,30977,31986,5.0,4.0,12,20.0,900.0,10.0,5.0,45.0,150.0
1294,1,5,19805,30977,32467,24.0,4.0,12,7.0,2100.0,10.0,15.0,195.0,1150.0
1295,5,1,20366,30977,31977,21.0,4.0,12,48.0,1500.0,30.0,5.0,45.0,150.0
1296,6,2,19393,33495,30397,29.0,4.0,16,8.0,1500.0,30.0,5.0,105.0,450.0
1297,2,11,19930,33830,30559,4.0,4.0,9,47.0,2100.0,10.0,5.0,315.0,2650.0
1298,5,2,19393,30466,32211,7.0,4.0,3,31.0,1500.0,10.0,5.0,45.0,250.0
1299,7,3,19790,31703,30397,2.0,4.0,29,8.0,900.0,10.0,5.0,135.0,750.0
1300,1,4,19977,33214,30325,3.0,4.0,42,5.0,900.0,10.0,5.0,135.0,750.0
1301,7,3,20304,30466,34236,16.0,4.0,3,4.0,900.0,30.0,5.0,105.0,550.0
1302,4,5,21171,30194,32575,6.0,4.0,42,4.0,1500.0,10.0,5.0,195.0,1250.0
1303,4,3,20436,30194,30325,13.0,4.0,42,5.0,2100.0,10.0,25.0,135.0,650.0
1304,1,3,20304,32575,34489,3.0,4.0,4,35.0,900.0,30.0,5.0,135.0,750.0
1305,7,1,19790,30599,30397,2.0,4.0,1,8.0,900.0,10.0,15.0,75.0,150.0
1306,4,2,19393,33570,32457,6.0,4.0,4,4.0,900.0,10.0,5.0,75.0,450.0
1307,4,4,19977,31703,33195,27.0,4.0,29,7.0,900.0,30.0,5.0,165.0,950.0
1308,6,8,19393,33570,30693,22.0,4.0,4,41.0,1500.0,10.0,5.0,225.0,1750.0
1309,4,1,20304,31295,34696,13.0,4.0,20,13.0,2100.0,30.0,5.0,75.0,150.0
1310,2,3,20304,34614,32575,18.0,4.0,43,4.0,2100.0,30.0,5.0,135.0,550.0
1311,3,4,19393,33214,30466,12.0,4.0,42,3.0,1500.0,10.0,5.0,135.0,850.0
1312,1,7,20409,31703,30423,10.0,4.0,32,42.0,1500.0,10.0,5.0,225.0,1550.0
1313,7,3,19393,32457,30466,9.0,4.0,4,3.0,900.0,30.0,5.0,105.0,650.0
1314,1,4,20304,34252,30325,3.0,4.0,47,5.0,1500.0,10.0,5.0,135.0,850.0
1315,6,2,19393,33728,30693,15.0,4.0,7,41.0,900.0,10.0,5.0,75.0,350.0
1316,5,7,19393,32211,30693,14.0,4.0,31,41.0,900.0,10.0,5.0,195.0,1550.0
1317,2,8,19393,30721,30325,18.0,4.0,17,5.0,900.0,10.0,5.0,285.0,1750.0
1318,2,4,19393,32211,33851,18.0,4.0,31,34.0,2100.0,10.0,5.0,135.0,950.0
1319,3,1,20304,33192,32457,5.0,4.0,4,4.0,1500.0,10.0,5.0,45.0,50.0
1320,6,1,19805,34492,31057,22.0,4.0,25,25.0,1500.0,10.0,5.0,45.0,150.0
1321,6,8,19790,30397,32575,22.0,4.0,8,4.0,1500.0,10.0,15.0,285.0,1950.0
1322,6,4,19393,31454,30852,8.0,4.0,7,18.0,1500.0,10.0,5.0,135.0,750.0
1323,7,2,19790,33105,30852,30.0,4.0,15,44.0,2100.0,10.0,5.0,75.0,450.0
1324,7,5,19790,33495,31650,23.0,4.0,16,21.0,1500.0,10.0,5.0,165.0,1050.0
1325,6,2,19977,31650,30977,8.0,4.0,21,12.0,1500.0,30.0,5.0,75.0,350.0
1326,7,7,19790,33495,32575,16.0,4.0,16,4.0,1500.0,10.0,5.0,225.0,1650.0
1327,2,2,20366,31703,33667,18.0,4.0,29,44.0,1500.0,10.0,5.0,75.0,250.0
1328,3,6,19790,31650,31714,12.0,4.0,21,7.0,1500.0,10.0,5.0,195.0,1450.0
1329,2,3,19790,30852,30397,4.0,4.0,18,8.0,900.0,10.0,5.0,105.0,550.0
1330,1,4,19393,34057,30325,24.0,4.0,35,5.0,1500.0,10.0,5.0,135.0,950.0
1331,6,2,20366,34524,31703,15.0,4.0,44,29.0,900.0,10.0,5.0,75.0,250.0
1332,6,3,19790,30397,30977,22.0,4.0,8,12.0,900.0,10.0,15.0,105.0,650.0
1333,2,11,19930,30559,32758,11.0,4.0,47,9.0,1500.0,10.0,5.0,375.0,2650.0
1334,4,1,19790,30397,34685,20.0,4.0,8,8.0,900.0,10.0,5.0,45.0,250.0
1335,1,3,19790,30397,31624,24.0,4.0,8,7.0,900.0,10.0,5.0,105.0,650.0
1336,4,2,19393,30852,30792,27.0,4.0,18,32.0,1500.0,10.0,5.0,45.0,250.0
1337,7,5,19393,33342,32467,16.0,4.0,48,7.0,900.0,10.0,15.0,195.0,1250.0
1338,1,4,19790,34614,31650,17.0,4.0,43,21.0,900.0,10.0,5.0,135.0,950.0
1339,1,7,19805,30977,32211,10.0,4.0,12,31.0,900.0,10.0,15.0,225.0,1550.0
1340,3,3,20366,31057,30781,12.0,4.0,25,16.0,900.0,30.0,5.0,105.0,650.0
1341,2,9,20416,32211,32467,18.0,4.0,31,7.0,2100.0,10.0,5.0,255.0,2150.0
1342,4,3,19790,31295,30721,20.0,4.0,20,17.0,2100.0,10.0,5.0,105.0,650.0
1343,6,5,19393,31454,30721,22.0,4.0,7,28.0,900.0,10.0,5.0,165.0,1150.0
1344,4,3,20304,30977,33667,20.0,4.0,12,44.0,900.0,30.0,5.0,135.0,750.0
1345,1,7,19393,32337,32211,24.0,4.0,13,31.0,1500.0,10.0,5.0,255.0,1550.0
1346,4,6,19805,32457,30194,6.0,4.0,4,42.0,300.0,30.0,5.0,195.0,1450.0
1347,5,2,19805,30466,32575,7.0,4.0,3,4.0,1500.0,10.0,5.0,75.0,350.0
1348,2,3,19393,33667,31454,25.0,4.0,44,7.0,900.0,10.0,5.0,105.0,650.0
1349,7,5,20409,31703,34027,16.0,4.0,32,7.0,1500.0,10.0,5.0,165.0,1050.0
1350,3,10,19977,32457,30852,26.0,4.0,4,18.0,2100.0,10.0,5.0,315.0,2450.0
1351,6,3,19790,31295,30397,29.0,4.0,20,8.0,1500.0,10.0,5.0,105.0,550.0
1352,4,3,19393,34057,32457,13.0,4.0,35,4.0,1500.0,10.0,5.0,105.0,550.0
1353,5,2,19393,30721,30852,14.0,4.0,28,18.0,900.0,10.0,5.0,75.0,350.0
1354,7,3,19393,31123,30852,2.0,4.0,22,18.0,1500.0,10.0,5.0,105.0,750.0
1355,1,1,19393,32575,32211,24.0,4.0,4,31.0,2100.0,10.0,5.0,75.0,250.0
1356,3,5,19790,34614,33214,12.0,4.0,43,42.0,2100.0,10.0,5.0,165.0,1050.0
1357,7,3,19790,30397,30647,9.0,4.0,8,33.0,1500.0,10.0,5.0,105.0,550.0
1358,5,2,19393,31123,33316,14.0,4.0,22,27.0,1500.0,10.0,5.0,75.0,350.0
1359,1,4,20304,33192,30325,24.0,4.0,4,5.0,900.0,10.0,5.0,135.0,950.0
1360,7,5,19790,31703,31650,9.0,4.0,32,21.0,900.0,30.0,5.0,165.0,1050.0
1361,1,4,19790,31703,31454,17.0,4.0,32,7.0,1500.0,30.0,15.0,165.0,950.0
1362,2,4,20436,31454,31295,4.0,4.0,7,20.0,900.0,30.0,5.0,195.0,950.0
1363,3,2,19393,32457,33570,12.0,4.0,4,4.0,1500.0,10.0,5.0,75.0,450.0
1364,6,8,19977,31453,30559,22.0,4.0,42,47.0,900.0,30.0,5.0,285.0,1850.0
1365,5,2,20366,31703,30647,7.0,4.0,32,33.0,1500.0,10.0,5.0,105.0,450.0
1366,3,2,19790,30397,30994,26.0,4.0,8,39.0,2100.0,10.0,5.0,45.0,250.0
1367,3,10,19690,32457,33830,12.0,4.0,4,9.0,900.0,10.0,5.0,345.0,2350.0
1368,4,4,19805,33105,30194,27.0,4.0,15,42.0,1500.0,10.0,5.0,165.0,850.0
1369,1,2,19393,31136,30693,3.0,4.0,7,41.0,1500.0,10.0,5.0,105.0,450.0
1370,4,3,19977,30977,34100,6.0,4.0,12,36.0,2100.0,10.0,5.0,105.0,650.0
1371,5,10,19790,31703,32575,7.0,4.0,32,4.0,1500.0,50.0,62.5,520.0,2450.0
1372,7,11,19977,32982,32575,23.0,4.0,9,4.0,2100.0,10.0,5.0,315.0,2650.0
1373,2,2,20304,30325,32280,18.0,4.0,5,11.0,1500.0,10.0,5.0,105.0,450.0
1374,5,3,20304,31295,33244,7.0,4.0,20,41.0,900.0,10.0,5.0,105.0,650.0
1375,3,8,19393,30977,32575,19.0,4.0,12,4.0,1500.0,10.0,5.0,255.0,1750.0
1376,6,7,19805,34945,31057,29.0,4.0,45,25.0,1500.0,10.0,25.0,225.0,1550.0
1377,5,4,19790,30721,30397,28.0,4.0,38,8.0,1500.0,30.0,5.0,165.0,950.0
1378,4,4,19977,33192,30325,13.0,4.0,4,5.0,300.0,10.0,5.0,135.0,950.0
1379,5,2,19393,30279,30194,28.0,4.0,42,42.0,2100.0,10.0,5.0,75.0,350.0
1380,1,3,19393,33495,32467,17.0,4.0,16,7.0,1500.0,10.0,5.0,105.0,650.0
1381,7,3,19790,30852,30397,16.0,4.0,18,8.0,1500.0,10.0,5.0,105.0,550.0
1382,5,7,19805,33570,30977,14.0,4.0,4,12.0,900.0,30.0,15.0,255.0,1750.0
1383,7,1,20366,30868,30397,23.0,4.0,39,8.0,1500.0,10.0,15.0,75.0,150.0
1384,4,3,19977,34057,32457,27.0,4.0,35,4.0,1500.0,10.0,5.0,105.0,550.0
1385,2,1,19393,32575,32211,11.0,4.0,4,31.0,900.0,10.0,5.0,45.0,250.0
1386,3,2,19790,32457,32575,5.0,4.0,4,4.0,2100.0,30.0,35.0,105.0,350.0
1387,5,5,19805,30466,30559,21.0,4.0,3,47.0,1500.0,10.0,15.0,165.0,1150.0
1388,4,3,20304,34614,30436,13.0,4.0,43,3.0,900.0,10.0,5.0,105.0,650.0
1389,3,3,20436,32211,30325,5.0,4.0,31,5.0,1500.0,10.0,5.0,105.0,650.0
1390,1,2,20304,32457,34262,17.0,4.0,4,4.0,1500.0,10.0,5.0,105.0,450.0
1391,1,4,19790,30721,30397,24.0,4.0,17,8.0,900.0,10.0,15.0,195.0,950.0
1392,2,6,19930,30299,30559,25.0,4.0,0,47.0,2100.0,10.0,5.0,195.0,1450.0
1393,1,2,19393,30721,30852,24.0,4.0,38,18.0,1500.0,10.0,5.0,75.0,350.0
1394,6,2,19393,30852,31066,29.0,4.0,44,33.0,2100.0,10.0,5.0,75.0,350.0
1395,6,5,19805,30194,32467,1.0,4.0,42,7.0,1500.0,10.0,5.0,165.0,1150.0
1396,7,3,20304,31823,30397,30.0,4.0,13,8.0,900.0,30.0,5.0,135.0,550.0
1397,2,1,19790,30599,30397,25.0,4.0,1,8.0,1500.0,30.0,5.0,75.0,150.0
1398,3,2,20304,30325,34614,26.0,4.0,5,43.0,900.0,10.0,5.0,75.0,350.0
1399,7,4,19393,31453,30140,30.0,4.0,42,30.0,900.0,10.0,5.0,135.0,750.0
1400,1,1,19690,32134,32402,24.0,4.0,9,9.0,1500.0,10.0,5.0,45.0,250.0
1401,5,3,19930,34057,34614,7.0,4.0,35,43.0,1500.0,10.0,5.0,105.0,650.0
1402,1,9,19805,30977,34819,3.0,4.0,12,37.0,900.0,10.0,5.0,255.0,2050.0
1403,5,6,19977,31453,31703,28.0,4.0,42,29.0,2100.0,30.0,5.0,225.0,1350.0
1404,1,10,21171,32575,33830,10.0,4.0,4,9.0,900.0,10.0,5.0,375.0,2450.0
1405,2,3,20304,34614,32575,11.0,4.0,43,4.0,900.0,30.0,5.0,135.0,550.0
1406,7,2,19790,34986,30397,2.0,4.0,7,8.0,300.0,10.0,5.0,75.0,450.0
1407,7,3,19790,30559,32457,2.0,4.0,47,4.0,2100.0,30.0,5.0,135.0,650.0
1408,7,10,20409,32575,31703,9.0,4.0,4,32.0,900.0,10.0,5.0,315.0,2450.0
1409,4,5,19393,30194,30852,6.0,4.0,42,44.0,1500.0,10.0,5.0,165.0,1150.0
1410,4,4,20409,31454,31703,6.0,4.0,7,32.0,1500.0,10.0,5.0,255.0,950.0
1411,1,6,19977,33570,31453,17.0,4.0,4,42.0,900.0,30.0,5.0,195.0,1350.0
1412,1,5,19805,31454,30977,17.0,4.0,7,12.0,2100.0,10.0,15.0,165.0,1050.0
1413,4,2,20304,34614,34794,27.0,4.0,43,43.0,2100.0,10.0,5.0,45.0,250.0
1414,7,1,20304,30685,30977,9.0,4.0,12,12.0,900.0,10.0,15.0,45.0,150.0
1415,6,5,20409,30977,32467,8.0,4.0,12,7.0,900.0,10.0,5.0,165.0,1150.0
1416,2,4,19977,30325,33214,4.0,4.0,5,42.0,2100.0,30.0,5.0,135.0,750.0
1417,1,1,19690,32134,32982,24.0,4.0,9,9.0,900.0,10.0,5.0,45.0,150.0
1418,5,2,20366,33029,30977,28.0,4.0,27,12.0,2100.0,10.0,15.0,75.0,450.0
1419,2,1,19393,30194,31453,18.0,4.0,42,42.0,2100.0,10.0,5.0,75.0,250.0
1420,3,3,19393,30466,30713,19.0,4.0,3,11.0,1500.0,10.0,5.0,105.0,750.0
1421,2,8,19805,31057,32211,25.0,4.0,25,31.0,2100.0,10.0,25.0,315.0,1950.0
1422,2,10,20416,30721,32211,18.0,4.0,17,31.0,1500.0,10.0,5.0,345.0,2350.0
1423,2,2,20366,30977,34783,11.0,4.0,12,22.0,1500.0,10.0,5.0,105.0,450.0
1424,7,5,19790,34986,31703,16.0,4.0,7,32.0,1500.0,10.0,5.0,165.0,1050.0
1425,6,8,19393,34057,30977,15.0,4.0,35,12.0,900.0,10.0,5.0,225.0,1750.0
1426,6,2,19790,32211,34614,8.0,4.0,31,43.0,1500.0,10.0,5.0,75.0,350.0
1427,5,3,19977,31703,30977,21.0,4.0,29,12.0,1500.0,10.0,15.0,165.0,750.0
1428,6,1,20304,35380,30977,1.0,4.0,20,12.0,300.0,30.0,5.0,75.0,250.0
1429,3,3,19790,34614,30466,19.0,4.0,43,3.0,1500.0,10.0,5.0,105.0,550.0
1430,7,10,19790,31703,34057,2.0,4.0,32,35.0,900.0,30.0,5.0,375.0,2450.0
1431,6,7,20416,32211,31295,8.0,4.0,31,20.0,1500.0,10.0,5.0,225.0,1750.0
1432,6,1,20366,31453,31140,8.0,4.0,42,42.0,1500.0,10.0,5.0,45.0,250.0
1433,2,4,20304,30977,31453,18.0,4.0,12,42.0,900.0,10.0,5.0,165.0,950.0
1434,6,1,20304,30977,31003,1.0,4.0,12,10.0,1500.0,30.0,5.0,75.0,150.0
1435,5,2,20366,30647,31703,14.0,4.0,33,32.0,1500.0,10.0,5.0,75.0,450.0
1436,4,1,19805,32575,32211,6.0,4.0,4,31.0,2100.0,10.0,15.0,75.0,250.0
1437,4,5,19393,30466,34057,27.0,4.0,3,35.0,1500.0,10.0,5.0,165.0,1050.0
1438,1,10,21171,32575,30852,3.0,4.0,4,44.0,2100.0,10.0,5.0,255.0,2250.0
1439,3,2,19393,33198,30977,5.0,4.0,22,12.0,900.0,10.0,5.0,75.0,450.0
1440,3,10,19977,32457,30852,12.0,4.0,4,44.0,2100.0,10.0,5.0,285.0,2450.0
1441,4,2,19393,30647,30693,6.0,4.0,33,41.0,900.0,10.0,5.0,75.0,450.0
1442,2,2,19790,30627,31650,4.0,4.0,26,21.0,300.0,10.0,5.0,75.0,350.0
1443,6,5,19790,31703,32467,1.0,4.0,32,7.0,1500.0,10.0,5.0,165.0,1050.0
1444,7,4,19393,30423,30693,16.0,4.0,42,41.0,900.0,10.0,5.0,105.0,750.0
1445,4,3,19930,30559,31401,20.0,4.0,47,0.0,900.0,10.0,5.0,105.0,650.0
1446,7,3,19790,30397,30852,2.0,4.0,8,18.0,900.0,10.0,5.0,105.0,550.0
1447,6,4,19393,30852,31454,22.0,4.0,18,7.0,900.0,10.0,5.0,135.0,750.0
1448,1,6,19930,30299,30559,24.0,4.0,0,47.0,1500.0,10.0,5.0,195.0,1450.0
1449,7,8,19805,33195,30466,2.0,4.0,7,3.0,900.0,10.0,15.0,285.0,1750.0
1450,6,2,19393,32457,32575,29.0,4.0,4,4.0,1500.0,10.0,5.0,75.0,350.0
1451,2,3,19805,30977,34653,18.0,4.0,12,34.0,2100.0,10.0,5.0,105.0,550.0
1452,1,2,19790,30994,30397,24.0,4.0,39,8.0,1500.0,10.0,15.0,75.0,250.0
1453,2,1,20409,30721,31703,4.0,4.0,17,32.0,2100.0,10.0,5.0,75.0,150.0
1454,2,10,19977,32575,33830,11.0,4.0,4,9.0,900.0,10.0,5.0,345.0,2450.0
1455,2,9,20436,32575,31454,18.0,4.0,4,7.0,300.0,10.0,15.0,285.0,2250.0
1456,5,4,20304,34653,34614,28.0,4.0,34,43.0,1500.0,10.0,5.0,165.0,950.0
1457,4,6,19393,31453,33570,6.0,4.0,42,4.0,900.0,10.0,5.0,195.0,1350.0
1458,1,3,19393,30852,31136,17.0,4.0,18,7.0,1500.0,10.0,5.0,105.0,650.0
1459,6,2,20304,31066,30977,15.0,4.0,33,12.0,1500.0,10.0,5.0,75.0,250.0
1460,7,1,19393,30194,31453,9.0,4.0,42,42.0,900.0,10.0,5.0,75.0,250.0
1461,7,5,20409,34819,32467,2.0,4.0,37,7.0,1500.0,10.0,5.0,165.0,1050.0
1462,5,2,19790,33198,31650,14.0,4.0,22,21.0,1500.0,10.0,5.0,75.0,350.0
1463,4,5,20409,31703,32467,27.0,4.0,32,7.0,900.0,10.0,15.0,165.0,1050.0
1464,3,3,19790,30977,30397,26.0,4.0,12,8.0,2100.0,10.0,5.0,105.0,650.0
1465,7,2,20304,30285,30466,2.0,4.0,5,3.0,2100.0,30.0,5.0,75.0,350.0
1466,6,4,19393,34027,30198,22.0,4.0,7,36.0,1500.0,10.0,5.0,135.0,950.0
1467,7,4,20409,31454,31703,23.0,4.0,7,32.0,1500.0,10.0,5.0,165.0,950.0
1468,1,3,20304,31650,32945,10.0,4.0,21,15.0,2100.0,30.0,5.0,135.0,650.0
1469,3,2,19805,31295,34100,26.0,4.0,20,36.0,2100.0,10.0,5.0,105.0,450.0
1470,2,2,19393,30721,30852,18.0,4.0,17,18.0,1500.0,10.0,15.0,75.0,350.0
1471,2,2,19790,31650,31123,4.0,4.0,21,22.0,1500.0,10.0,5.0,105.0,450.0
1472,6,2,19393,32457,32575,22.0,4.0,4,4.0,1500.0,10.0,5.0,75.0,350.0
1473,2,2,19393,30977,33316,11.0,4.0,12,27.0,2100.0,10.0,5.0,75.0,450.0
1474,3,1,19393,33851,30194,19.0,4.0,34,42.0,1500.0,50.0,5.0,105.0,150.0
1475,5,2,19805,34492,34100,14.0,4.0,25,36.0,900.0,10.0,5.0,75.0,350.0
1476,4,3,19790,34614,32457,13.0,4.0,43,4.0,900.0,10.0,5.0,105.0,550.0
1477,3,4,19977,34262,30325,26.0,4.0,4,5.0,1500.0,10.0,5.0,105.0,750.0
1478,3,4,20416,30158,31454,5.0,4.0,29,7.0,1500.0,10.0,5.0,135.0,850.0
1479,3,1,20304,31638,32575,19.0,4.0,4,4.0,1500.0,30.0,15.0,75.0,250.0
1480,6,1,20304,33570,32575,15.0,4.0,4,4.0,2100.0,10.0,25.0,75.0,150.0
1481,4,4,19977,33342,30325,13.0,4.0,48,5.0,1500.0,10.0,5.0,135.0,850.0
1482,4,6,19805,31703,30194,13.0,4.0,32,42.0,900.0,70.0,15.0,285.0,1350.0
1483,7,3,20304,30977,30928,9.0,4.0,12,14.0,1500.0,10.0,5.0,105.0,550.0
1484,5,5,19805,30194,30852,21.0,4.0,42,18.0,900.0,10.0,5.0,165.0,1250.0
1485,7,4,19977,30325,30977,30.0,4.0,5,12.0,2100.0,10.0,5.0,195.0,850.0
1486,4,10,21171,31703,32575,6.0,4.0,29,4.0,1500.0,50.0,15.0,375.0,2450.0
1487,4,3,19393,34057,32457,13.0,4.0,35,4.0,300.0,10.0,5.0,105.0,550.0
1488,7,2,19977,30852,30721,2.0,4.0,44,17.0,1500.0,10.0,5.0,75.0,450.0
1489,2,1,19690,32758,32134,18.0,4.0,9,9.0,900.0,10.0,5.0,45.0,150.0
1490,5,8,19805,30852,30466,21.0,4.0,44,3.0,900.0,30.0,5.0,315.0,1950.0
1491,5,3,19393,30977,30852,21.0,4.0,12,18.0,300.0,10.0,5.0,75.0,650.0
1492,2,3,20304,32575,34614,25.0,4.0,4,43.0,2100.0,30.0,5.0,135.0,550.0
1493,1,3,19790,32467,30397,3.0,4.0,7,8.0,1500.0,10.0,15.0,105.0,550.0
1494,4,5,20416,30977,32467,27.0,4.0,12,7.0,300.0,10.0,5.0,165.0,1150.0
1495,7,3,19930,32457,30559,9.0,4.0,4,47.0,1500.0,30.0,5.0,135.0,650.0
1496,4,10,19805,32467,32575,6.0,4.0,7,4.0,1500.0,10.0,5.0,315.0,2350.0
1497,4,5,19790,31703,31650,27.0,4.0,32,21.0,900.0,10.0,5.0,165.0,1050.0
1498,7,4,19930,33570,34057,30.0,4.0,4,35.0,1500.0,10.0,5.0,135.0,950.0
1499,5,5,19393,34653,32211,7.0,4.0,34,31.0,900.0,10.0,25.0,165.0,1050.0
1500,7,2,19977,32457,32575,23.0,4.0,4,4.0,1500.0,10.0,15.0,105.0,350.0
1501,3,7,19977,31453,30721,12.0,4.0,42,17.0,900.0,10.0,5.0,225.0,1550.0
1502,6,1,19805,31703,30721,29.0,4.0,32,17.0,2100.0,30.0,5.0,75.0,150.0
1503,4,1,19690,32758,32134,27.0,4.0,9,9.0,1500.0,10.0,5.0,45.0,150.0
1504,3,6,19805,30721,32467,19.0,4.0,17,7.0,1500.0,10.0,5.0,195.0,1250.0
1505,2,10,19790,34057,31703,11.0,4.0,35,32.0,900.0,10.0,5.0,285.0,2450.0
1506,3,3,19393,30977,31703,19.0,4.0,12,29.0,900.0,10.0,5.0,105.0,750.0
1507,7,2,19393,30977,33198,2.0,4.0,12,22.0,900.0,10.0,5.0,75.0,450.0
1508,3,1,19790,31295,30792,26.0,4.0,20,32.0,2100.0,10.0,5.0,45.0,250.0
1509,2,1,19790,33342,31295,18.0,4.0,48,20.0,1500.0,10.0,5.0,75.0,250.0
1510,1,4,20304,30436,32457,10.0,4.0,3,4.0,1500.0,10.0,5.0,135.0,750.0
1511,7,10,19977,32457,30852,30.0,4.0,4,44.0,900.0,10.0,5.0,315.0,2450.0
1512,1,2,19393,32575,30466,10.0,4.0,4,3.0,900.0,10.0,5.0,75.0,350.0
1513,4,2,19805,30721,34100,13.0,4.0,17,36.0,900.0,30.0,5.0,75.0,250.0
1514,7,4,19805,30852,32467,9.0,4.0,44,7.0,1500.0,30.0,5.0,165.0,950.0
1515,7,1,20304,31295,34696,23.0,4.0,20,13.0,1500.0,10.0,5.0,45.0,150.0
1516,2,9,19977,32575,30647,11.0,4.0,4,33.0,1500.0,10.0,5.0,255.0,2050.0
1517,1,5,20409,34027,31703,24.0,4.0,7,32.0,900.0,10.0,5.0,195.0,1050.0
1518,1,2,19393,30693,31295,3.0,4.0,41,20.0,2100.0,10.0,5.0,75.0,450.0
1519,4,2,19790,30397,31504,27.0,4.0,8,7.0,1500.0,10.0,5.0,75.0,250.0
1520,4,10,19977,32134,32457,6.0,4.0,9,4.0,900.0,30.0,15.0,315.0,2350.0
1521,5,2,19977,30977,30647,14.0,4.0,12,33.0,1500.0,10.0,5.0,45.0,350.0
1522,4,2,19790,30397,33195,20.0,4.0,8,7.0,900.0,10.0,5.0,75.0,450.0
1523,2,1,19690,33830,32134,18.0,4.0,9,9.0,2100.0,10.0,5.0,45.0,50.0
1524,4,5,20304,31453,31295,13.0,4.0,42,20.0,900.0,30.0,5.0,165.0,1050.0
1525,7,10,19790,31703,32575,23.0,4.0,32,4.0,1500.0,30.0,15.0,375.0,2450.0
1526,6,1,20366,30894,30397,8.0,4.0,23,8.0,1500.0,10.0,5.0,75.0,250.0
1527,1,5,21171,30194,32575,10.0,4.0,42,4.0,1500.0,10.0,5.0,195.0,1250.0
1528,7,2,21171,32211,32457,16.0,4.0,31,4.0,1500.0,10.0,5.0,75.0,450.0
1529,5,2,19790,31650,33198,28.0,4.0,21,22.0,900.0,30.0,5.0,105.0,350.0
1530,4,1,19930,31401,35841,27.0,4.0,0,0.0,900.0,10.0,5.0,45.0,50.0
1531,7,5,19393,30325,30559,30.0,4.0,5,47.0,900.0,10.0,5.0,195.0,1050.0
1532,5,1,20304,30469,31295,7.0,4.0,20,20.0,900.0,30.0,5.0,75.0,150.0
1533,4,4,19393,31454,30198,13.0,4.0,7,36.0,1500.0,10.0,5.0,135.0,850.0
1534,4,3,19790,30397,30194,27.0,4.0,8,42.0,1500.0,10.0,5.0,135.0,750.0
1535,5,2,20304,30397,32323,14.0,4.0,8,25.0,1500.0,10.0,5.0,75.0,350.0
1536,6,5,19393,32575,30194,15.0,4.0,4,42.0,1500.0,10.0,5.0,165.0,1250.0
1537,5,3,20366,31871,31703,14.0,4.0,39,29.0,900.0,10.0,5.0,135.0,550.0
1538,7,4,19805,31454,34100,30.0,4.0,7,36.0,2100.0,30.0,5.0,165.0,850.0
1539,4,6,20304,34057,33316,13.0,4.0,35,27.0,2100.0,10.0,5.0,195.0,1350.0
1540,6,6,19393,32457,30423,1.0,4.0,4,42.0,900.0,10.0,5.0,195.0,1450.0
1541,4,6,19805,30325,31057,6.0,4.0,5,25.0,1500.0,10.0,5.0,165.0,1350.0
1542,4,1,19977,31703,30721,13.0,4.0,29,17.0,1500.0,10.0,5.0,45.0,150.0
1543,2,3,20366,30980,30977,25.0,4.0,41,12.0,900.0,10.0,25.0,105.0,550.0
1544,1,4,19790,31295,31454,24.0,4.0,20,7.0,900.0,10.0,5.0,165.0,950.0
